RecordID,EmployeeID,Month,DaysAbsent,DaysPresent,OvertimeHours,RemoteDays
bb660a80-1388-41b2-9440-1a0b41383a98,a3f903b0-9045-4b16-8679-2b0886a214b5,2026-05,0,22,12,1
850d0fa5-ce5d-40ca-a22e-39d11d281485,a3f903b0-9045-4b16-8679-2b0886a214b5,2026-04,1,21,13,8
a20a9258-efd7-4d3a-99c5-dc60d92e5ad8,a3f903b0-9045-4b16-8679-2b0886a214b5,2026-03,0,22,7,4
74002d03-2c7c-47eb-b0a8-79527cfe0970,a3f903b0-9045-4b16-8679-2b0886a214b5,2026-02,1,21,10,4
b8bdf347-ecb9-4098-9922-d0db86dc6f90,36c19f05-fea9-45af-85d5-b607ca044fef,2026-07,0,22,6,10
cd9d9a67-cccc-44d3-bed3-5ff7d1b6decb,36c19f05-fea9-45af-85d5-b607ca044fef,2026-06,0,22,14,10
18516896-f297-4943-bb37-868699b6f85a,36c19f05-fea9-45af-85d5-b607ca044fef,2026-05,0,22,13,0
e1b14c5d-07e3-4bfa-9ce2-26fe1d620da6,36c19f05-fea9-45af-85d5-b607ca044fef,2026-04,1,21,12,8
66086ee3-74c9-4fe6-b9e8-d4d96f12f8d0,36c19f05-fea9-45af-85d5-b607ca044fef,2026-03,0,22,15,2
99c03b81-c965-4675-a0ae-784a6f343996,36c19f05-fea9-45af-85d5-b607ca044fef,2026-02,0,22,7,8
7f265224-9af3-4f5e-a7f6-6f2e6f2dd2b3,3ac58e16-a2aa-444d-b212-54d6ae7c269e,2026-07,3,19,8,7
fb091cb3-3a69-4f95-aa5f-ee0c863fa71d,3ac58e16-a2aa-444d-b212-54d6ae7c269e,2026-06,1,21,9,1
edcb7712-29d7-425a-be86-df8eba37df66,3ac58e16-a2aa-444d-b212-54d6ae7c269e,2026-05,1,21,1,1
19cc54c4-bac3-4b42-b2b3-f57e062f3dcc,3ac58e16-a2aa-444d-b212-54d6ae7c269e,2026-04,1,21,8,10
05041d72-7ed9-4cb5-ad5a-ddef2157c93b,3ac58e16-a2aa-444d-b212-54d6ae7c269e,2026-03,2,20,10,10
78fbad52-e142-492a-bb4b-9f95609e7fdc,3ac58e16-a2aa-444d-b212-54d6ae7c269e,2026-02,1,21,8,0
383d3378-57f0-408a-81d1-086d1af517f4,24928538-c360-4079-bab2-92bf4275169b,2026-07,0,22,12,10
df01b901-9795-486d-bd34-1edd6cb0c696,24928538-c360-4079-bab2-92bf4275169b,2026-06,1,21,13,9
d77b622b-2441-46df-a743-83c9b63489cd,24928538-c360-4079-bab2-92bf4275169b,2026-05,0,22,9,4
17bb46d4-750c-447e-868b-1ea5a20d9c97,24928538-c360-4079-bab2-92bf4275169b,2026-04,1,21,14,9
9d947037-ecc2-49f9-adeb-13e328a6fbe6,24928538-c360-4079-bab2-92bf4275169b,2026-03,0,22,5,10
0410612c-37b0-4645-8898-45896ec0ad64,24928538-c360-4079-bab2-92bf4275169b,2026-02,0,22,14,3
463bfbcc-5360-4c81-b406-64bdedec2bc6,51f1eed1-1f74-4ab1-8251-8d4660101b9f,2026-07,0,22,6,3
5fddf7a1-dffb-48c3-a760-afeb6a9c7446,51f1eed1-1f74-4ab1-8251-8d4660101b9f,2026-06,0,22,7,4
7d629d44-d402-4ee6-853e-2399871f44d0,51f1eed1-1f74-4ab1-8251-8d4660101b9f,2026-05,1,21,5,0
97212474-7486-45b0-8a5b-6632aff9bd0a,51f1eed1-1f74-4ab1-8251-8d4660101b9f,2026-04,1,21,12,0
aa13782f-aa9f-4c6a-b6dd-976ddb36ed33,51f1eed1-1f74-4ab1-8251-8d4660101b9f,2026-03,1,21,6,3
e343622c-b589-4289-85e1-0b29718441fc,51f1eed1-1f74-4ab1-8251-8d4660101b9f,2026-02,0,22,7,2
32fd421c-5267-4b52-8e6f-eb531e8ead79,ffc144d4-1eec-4706-b909-7a55c25164d3,2026-07,1,21,9,9
f150dfdc-6e51-42c8-9112-29f7c9256b68,ffc144d4-1eec-4706-b909-7a55c25164d3,2026-06,1,21,6,7
4f8251b6-b0f8-467e-bcfe-cbe4503179c4,ffc144d4-1eec-4706-b909-7a55c25164d3,2026-05,0,22,8,7
a3a5fa6c-a852-4a3d-95da-b385eda0832d,ffc144d4-1eec-4706-b909-7a55c25164d3,2026-04,1,21,6,10
428e5679-caf5-4206-add1-8d597c33f213,ffc144d4-1eec-4706-b909-7a55c25164d3,2026-03,0,22,11,4
5bdc9f87-14d6-4db3-add1-9ad2c581d3d2,ffc144d4-1eec-4706-b909-7a55c25164d3,2026-02,0,22,15,6
bb208369-6f7a-425e-9800-d9a1e295c313,8bd51501-351b-4888-8ab7-461958bbbbff,2026-07,1,21,14,3
ddaf26eb-ed41-476d-9f4d-5d0d7f3c3252,8bd51501-351b-4888-8ab7-461958bbbbff,2026-06,0,22,8,6
940a8757-8686-447d-a9b0-378ceeb2e59f,8bd51501-351b-4888-8ab7-461958bbbbff,2026-05,0,22,7,9
748a3dd2-a004-4f52-800d-c2920585d1d1,8bd51501-351b-4888-8ab7-461958bbbbff,2026-04,0,22,6,10
c78fcf7c-5153-4e3f-89b9-e6461ee5ab8d,8bd51501-351b-4888-8ab7-461958bbbbff,2026-03,0,22,8,1
31a7f5d8-9e6b-4151-add7-9ef4aacca84a,8bd51501-351b-4888-8ab7-461958bbbbff,2026-02,0,22,7,5
af4d9c1d-460b-4780-abf1-f398fa6f52a9,c0962f3b-36d0-4e65-9a26-d97e171373a9,2026-07,1,21,7,0
5084fb74-ab96-4322-b371-dbfa6a0f81f3,c0962f3b-36d0-4e65-9a26-d97e171373a9,2026-06,0,22,13,8
186e08fc-242e-4e01-908e-1a6fa22fa3e4,c0962f3b-36d0-4e65-9a26-d97e171373a9,2026-05,0,22,14,7
5b301246-088f-4300-845a-0d19db07dd94,c0962f3b-36d0-4e65-9a26-d97e171373a9,2026-04,0,22,11,2
cd3eef69-75af-445f-a3fb-cfb6c3ac9474,c0962f3b-36d0-4e65-9a26-d97e171373a9,2026-03,0,22,12,5
b5432114-4a93-4c04-bf67-1328b3694274,c0962f3b-36d0-4e65-9a26-d97e171373a9,2026-02,0,22,14,10
3bcfdb99-33f7-4ed2-89aa-4bfa968bcfa7,e99d3d62-36a5-479e-86f5-81ee898c0937,2026-07,1,21,3,9
944a9189-266c-4779-a676-3e6ec175a163,e99d3d62-36a5-479e-86f5-81ee898c0937,2026-06,3,19,3,4
951f975d-bdd7-4762-927b-baab484d7448,e99d3d62-36a5-479e-86f5-81ee898c0937,2026-05,2,20,10,6
0117278c-086a-4972-80be-cc4140de7b74,e99d3d62-36a5-479e-86f5-81ee898c0937,2026-04,3,19,9,10
131d23cf-339c-4ef1-84bb-371db443a69b,e99d3d62-36a5-479e-86f5-81ee898c0937,2026-03,1,21,10,2
064f6f16-a16f-4a55-9dcb-8cd51bfb7d96,e99d3d62-36a5-479e-86f5-81ee898c0937,2026-02,2,20,4,6
2420dde6-a661-460e-a6e9-4a6e743e0b81,b9230824-d7a3-4d64-b56b-3ff2329d07c0,2026-07,0,22,6,8
6b9d5be5-caec-4cbb-8244-a2532a82202e,b9230824-d7a3-4d64-b56b-3ff2329d07c0,2026-06,1,21,9,1
6df90f6a-0587-4475-ad36-f75292350c53,b9230824-d7a3-4d64-b56b-3ff2329d07c0,2026-05,1,21,14,10
c81bd43a-cff7-40bc-be02-cc1cacbd3f69,b9230824-d7a3-4d64-b56b-3ff2329d07c0,2026-04,0,22,6,6
6d6b49d3-ffab-4eb2-ba99-16e665a141fd,b9230824-d7a3-4d64-b56b-3ff2329d07c0,2026-03,1,21,5,3
75db5f0a-a5bc-4e8c-b0d1-1bb29db01ae6,b9230824-d7a3-4d64-b56b-3ff2329d07c0,2026-02,1,21,13,9
f092ad7a-684d-4a8c-a18e-f99b6d00befe,056e30ad-a97d-4850-bf8b-9e79977066a5,2026-07,1,21,3,5
49013643-e395-41c4-86fc-9c403c6923ab,056e30ad-a97d-4850-bf8b-9e79977066a5,2026-06,1,21,7,6
69691180-9e39-4ac0-8b4e-a10691e6ba9a,056e30ad-a97d-4850-bf8b-9e79977066a5,2026-05,3,19,8,6
98f02fd0-6ffd-4153-9789-b15d631de875,056e30ad-a97d-4850-bf8b-9e79977066a5,2026-04,2,20,8,9
f4351a92-b7a6-44e9-97aa-f8b5e110b47d,056e30ad-a97d-4850-bf8b-9e79977066a5,2026-03,3,19,5,7
7f9a9c8d-f5e6-48cc-9a15-3038fb24425a,056e30ad-a97d-4850-bf8b-9e79977066a5,2026-02,1,21,2,6
ae30ea45-c86e-443a-b4d9-f6bff7e26481,c1d13ce1-ff2b-4093-ba4e-a5862bd1aaec,2026-07,0,22,8,3
ed639b31-87ed-45f2-adfb-3cf9fcc6a480,c1d13ce1-ff2b-4093-ba4e-a5862bd1aaec,2026-06,1,21,14,7
b9448d7c-a615-4ca4-834e-a134b890ae84,c1d13ce1-ff2b-4093-ba4e-a5862bd1aaec,2026-05,0,22,7,9
4e1f4ca2-ed0a-492b-8a1c-17329ca23669,c1d13ce1-ff2b-4093-ba4e-a5862bd1aaec,2026-04,1,21,13,10
780cfb06-0054-4bf9-8179-438ab953ed3e,c1d13ce1-ff2b-4093-ba4e-a5862bd1aaec,2026-03,1,21,8,10
e78e4c07-6884-42b9-9a95-fe88a63f7778,c1d13ce1-ff2b-4093-ba4e-a5862bd1aaec,2026-02,0,22,14,6
5d54d630-8a9b-4ebd-8421-599eba792ecd,28e567d5-f7eb-44e3-81f8-f174ec9f3102,2026-07,0,22,13,7
a556e32c-6256-4a1c-967a-ddb8ebbecbb3,28e567d5-f7eb-44e3-81f8-f174ec9f3102,2026-06,0,22,5,8
8b9a3484-9d2a-4a6a-adde-30b56d863463,28e567d5-f7eb-44e3-81f8-f174ec9f3102,2026-05,0,22,5,5
fdc48817-6886-4f7b-88e0-419461604c16,28e567d5-f7eb-44e3-81f8-f174ec9f3102,2026-04,1,21,5,10
bda85b49-6660-484b-ad5d-53bc74acaaa5,28e567d5-f7eb-44e3-81f8-f174ec9f3102,2026-03,0,22,13,4
c3e46e70-8a4d-4b40-866b-9a73d5ccc2fb,28e567d5-f7eb-44e3-81f8-f174ec9f3102,2026-02,0,22,14,3
968109de-b6af-4131-90a8-848aad34e12d,afb712c1-d2da-4dcd-b9dc-c0d8464911b9,2026-07,1,21,15,1
52064d35-a2c2-4d90-ac10-756de1da6845,afb712c1-d2da-4dcd-b9dc-c0d8464911b9,2026-06,1,21,7,4
f2d1526c-1a4e-475f-8918-e5b1572bac3a,afb712c1-d2da-4dcd-b9dc-c0d8464911b9,2026-05,1,21,5,7
14767a7f-f6db-4576-823a-a8b4f9686ef2,afb712c1-d2da-4dcd-b9dc-c0d8464911b9,2026-04,0,22,5,1
052f70e4-d6e8-4e24-9b45-909e30ba6964,afb712c1-d2da-4dcd-b9dc-c0d8464911b9,2026-03,1,21,8,3
0bb72b0a-2af5-460a-9f8e-7973d514fc4c,afb712c1-d2da-4dcd-b9dc-c0d8464911b9,2026-02,0,22,5,2
fcf52390-7470-452a-8901-4a6beb19dfd2,bd9fe5ab-dc69-46a3-a055-aa65b458e5f4,2026-07,1,21,9,9
c36acbcf-27d1-4361-aa4b-604cf0ba6277,bd9fe5ab-dc69-46a3-a055-aa65b458e5f4,2026-06,1,21,8,3
24254b90-b1b0-41f9-a101-3824187eef23,bd9fe5ab-dc69-46a3-a055-aa65b458e5f4,2026-05,0,22,15,3
c7e73be2-44f6-4b93-ac62-3d934d40fa79,bd9fe5ab-dc69-46a3-a055-aa65b458e5f4,2026-04,1,21,11,6
754f3216-26f6-4983-bff0-ceba8311072d,bd9fe5ab-dc69-46a3-a055-aa65b458e5f4,2026-03,1,21,14,5
f46981b6-bbe9-4181-a5b3-fc568e8db995,bd9fe5ab-dc69-46a3-a055-aa65b458e5f4,2026-02,1,21,12,0
59a67423-6509-4b9d-8f8b-e9b8d8eef62b,f18e5367-960a-4189-ad25-c33b1e3fa7c2,2026-07,1,21,9,10
f06a585b-e627-4cd1-b6fd-cf78033835a3,f18e5367-960a-4189-ad25-c33b1e3fa7c2,2026-06,3,19,4,3
1bad99c8-7d69-4a6b-83e8-33b99ea034a8,f18e5367-960a-4189-ad25-c33b1e3fa7c2,2026-05,1,21,4,4
c449028b-63b3-47eb-bdd0-5bffe0dd065f,f18e5367-960a-4189-ad25-c33b1e3fa7c2,2026-04,1,21,10,0
bd086f23-c9f0-41aa-ba7b-3d9a4d2af310,f18e5367-960a-4189-ad25-c33b1e3fa7c2,2026-03,1,21,2,7
d847a8f0-c252-4cd0-81d4-581fdb800a80,f18e5367-960a-4189-ad25-c33b1e3fa7c2,2026-02,2,20,3,9
7c570549-cbd7-4280-9394-687f25f19070,654ee07e-23b4-477c-a71d-d3d80efc9bb4,2026-07,1,21,10,4
484d3336-59f4-4365-bbf3-80e8080dba30,654ee07e-23b4-477c-a71d-d3d80efc9bb4,2026-06,1,21,1,4
70aa1287-9e24-4b8b-8145-a806d7b4fd1d,654ee07e-23b4-477c-a71d-d3d80efc9bb4,2026-05,3,19,1,2
55105602-9a73-407e-b66c-3217fb207a47,654ee07e-23b4-477c-a71d-d3d80efc9bb4,2026-04,2,20,1,10
83da8ab4-fad0-4dd9-a73f-85d0d34eda7d,654ee07e-23b4-477c-a71d-d3d80efc9bb4,2026-03,3,19,7,8
d4799284-1827-4aa5-8031-ea037f7453d1,654ee07e-23b4-477c-a71d-d3d80efc9bb4,2026-02,1,21,10,9
f3b20897-b023-41a7-844a-438dad3dc27e,ba1c17d1-be48-4303-a212-c01242cbd177,2026-07,1,21,10,9
d801cd20-a7ef-4033-9659-a4f1220b6f5a,ba1c17d1-be48-4303-a212-c01242cbd177,2026-06,0,22,15,2
54a2365a-dab4-47e7-89cf-53e312aa1fa2,ba1c17d1-be48-4303-a212-c01242cbd177,2026-05,1,21,8,0
d1723c1c-3d81-463d-b9c1-b9b2876aca96,ba1c17d1-be48-4303-a212-c01242cbd177,2026-04,0,22,13,10
5f11d6cb-45ea-40ac-a2d6-5a5db2e8e320,ba1c17d1-be48-4303-a212-c01242cbd177,2026-03,0,22,7,8
0426ffce-1661-42d0-8fb0-b14e6b9c1cba,ba1c17d1-be48-4303-a212-c01242cbd177,2026-02,1,21,14,4
726f2180-b010-4ae5-b88c-101822febf02,9070d78e-f15e-41a9-8298-150308a9a8b3,2026-07,1,21,15,4
d7c80721-d12a-4e74-889f-674211439290,9070d78e-f15e-41a9-8298-150308a9a8b3,2026-06,1,21,11,5
a2b0e1ad-ea1f-431c-b2c6-d7753cc8774f,9070d78e-f15e-41a9-8298-150308a9a8b3,2026-05,1,21,8,10
a37dc15e-932f-4583-8c73-300e3b6d4387,9070d78e-f15e-41a9-8298-150308a9a8b3,2026-04,0,22,10,8
673317b8-bd43-4280-a76a-dd964290b19e,9070d78e-f15e-41a9-8298-150308a9a8b3,2026-03,0,22,7,4
1e6ed365-4561-44b7-8209-fe0e81642ee4,9070d78e-f15e-41a9-8298-150308a9a8b3,2026-02,0,22,10,8
ba0d8e6d-0ca6-4f35-9aaf-d112727e9793,2042b704-06cb-4acd-8efa-cb9a5a7d6b25,2026-07,3,19,8,1
3e63d6d5-2dbc-4746-923c-4d0af6b15103,2042b704-06cb-4acd-8efa-cb9a5a7d6b25,2026-06,1,21,5,8
31cd3ad8-b845-4ccb-9e50-bc6b997fa840,2042b704-06cb-4acd-8efa-cb9a5a7d6b25,2026-05,2,20,10,0
88cc6797-abf6-4d6a-9b7f-8329f616722f,2042b704-06cb-4acd-8efa-cb9a5a7d6b25,2026-04,3,19,7,4
4793c89c-b0b8-479d-a37b-66f610aa2911,2042b704-06cb-4acd-8efa-cb9a5a7d6b25,2026-03,2,20,5,2
4daf3583-b62d-40f4-9758-39295b669ed1,2042b704-06cb-4acd-8efa-cb9a5a7d6b25,2026-02,3,19,6,4
0798a688-b9f9-4ffa-bafd-4493027765f1,0c57e314-8e11-4161-ae43-97f5df987669,2026-07,2,20,3,1
e6b31632-e5e9-45ca-b95a-15eeb284cc29,0c57e314-8e11-4161-ae43-97f5df987669,2026-06,3,19,2,3
8c9bae2e-9f55-40db-abea-84aa99469238,0c57e314-8e11-4161-ae43-97f5df987669,2026-05,4,18,4,1
f39bfc96-7db1-428d-815b-6d550d55313f,0c57e314-8e11-4161-ae43-97f5df987669,2026-04,6,16,5,9
2e4b89fc-5dc6-4a95-a92b-9911476e84e8,0c57e314-8e11-4161-ae43-97f5df987669,2026-03,2,20,2,8
0235fc3e-0e63-4d8a-b3b8-715487094296,0c57e314-8e11-4161-ae43-97f5df987669,2026-02,5,17,2,2
31e8f29f-fbda-42ff-ba50-9c7000d455c9,3ce19d52-bfae-4501-ab7f-505f332bfdcb,2026-07,2,20,0,3
73c6480a-bb70-4a87-b96a-84ace883094a,3ce19d52-bfae-4501-ab7f-505f332bfdcb,2026-06,1,21,0,6
ac12dd7f-4b15-4a73-9f74-1b33a37fb4e6,3ce19d52-bfae-4501-ab7f-505f332bfdcb,2026-05,3,19,0,9
19b4f598-2ea0-4963-987f-d1bba9b6723d,3ce19d52-bfae-4501-ab7f-505f332bfdcb,2026-04,1,21,3,9
14027618-7bc8-4aed-aa68-4f1dbacf3845,3ce19d52-bfae-4501-ab7f-505f332bfdcb,2026-03,3,19,6,3
3650b39f-13e9-4bfc-8f6e-33540f2b72e5,3ce19d52-bfae-4501-ab7f-505f332bfdcb,2026-02,3,19,4,10
74ef0b5d-bc74-4fec-945a-f820ba31fdde,4f47c9b7-2a5b-436a-a6a3-a94fb35bbea7,2026-07,0,22,10,5
2164cffd-fb08-4812-b581-afb924d38695,4f47c9b7-2a5b-436a-a6a3-a94fb35bbea7,2026-06,1,21,14,7
2874e236-d5a5-4238-acb7-8a70b1437dd7,4f47c9b7-2a5b-436a-a6a3-a94fb35bbea7,2026-05,1,21,15,8
be365677-6a40-4772-9b42-ebb2f512c053,4f47c9b7-2a5b-436a-a6a3-a94fb35bbea7,2026-04,1,21,7,2
5d89b9b9-213d-4d79-969f-5314441b0e05,4f47c9b7-2a5b-436a-a6a3-a94fb35bbea7,2026-03,1,21,11,1
1ef2d5c2-6bc4-4d63-aa23-ac32e35823c2,4f47c9b7-2a5b-436a-a6a3-a94fb35bbea7,2026-02,1,21,12,5
b921a040-307b-4dca-93f7-9b5077e9cf0b,4da024d6-6cf1-41f1-a37a-7b6b33912a9b,2026-07,3,19,8,2
3ae7d6b4-b149-4b86-a793-df7e6a021211,4da024d6-6cf1-41f1-a37a-7b6b33912a9b,2026-06,1,21,8,6
5bf4217f-c258-4ab0-8487-e87809d80cc2,4da024d6-6cf1-41f1-a37a-7b6b33912a9b,2026-05,2,20,3,0
cf5f5bd1-1ae6-4d51-967b-fa32b8a11b12,4da024d6-6cf1-41f1-a37a-7b6b33912a9b,2026-04,3,19,3,8
cf0367e3-568b-48ea-8a3d-c24bdd1885ea,4da024d6-6cf1-41f1-a37a-7b6b33912a9b,2026-03,3,19,1,6
dcb2fabd-678d-43c7-88a2-43f733a84041,4da024d6-6cf1-41f1-a37a-7b6b33912a9b,2026-02,2,20,2,8
055ffde1-0cb9-4844-b75d-4c48e50c7f8b,bd508695-2de6-4c92-af4d-02a4ee535a1a,2026-07,1,21,10,10
d77e75d5-211b-450a-a736-7317bd32bb66,bd508695-2de6-4c92-af4d-02a4ee535a1a,2026-06,1,21,15,2
a556926e-be1e-41ee-96d8-ea6e390c2a8a,bd508695-2de6-4c92-af4d-02a4ee535a1a,2026-05,1,21,7,7
7966c551-96ee-42da-a74f-5922c60ab7f6,bd508695-2de6-4c92-af4d-02a4ee535a1a,2026-04,0,22,7,4
37f05053-2e71-41c3-a530-16d49b7b7d36,bd508695-2de6-4c92-af4d-02a4ee535a1a,2026-03,1,21,12,3
bab4d65e-6f57-4ced-bda6-408b6f01f0b3,bd508695-2de6-4c92-af4d-02a4ee535a1a,2026-02,0,22,5,0
1bcc63be-4396-4b5a-a900-5a5400653689,c8c70739-739e-4af5-a740-3cdff11d0030,2026-07,0,22,13,1
c81fabfe-beba-49b4-a5ad-37df62e84ba2,c8c70739-739e-4af5-a740-3cdff11d0030,2026-06,1,21,14,6
df1749ea-bd2b-405d-8929-b1ea950ed516,c8c70739-739e-4af5-a740-3cdff11d0030,2026-05,1,21,10,6
57352271-4e42-479b-941c-c79ab5999cc8,c8c70739-739e-4af5-a740-3cdff11d0030,2026-04,1,21,15,8
22091efd-783d-4bef-b163-0587971cd54d,c8c70739-739e-4af5-a740-3cdff11d0030,2026-03,1,21,10,5
1c4d8ba6-245a-4732-a29d-0725becf6696,c8c70739-739e-4af5-a740-3cdff11d0030,2026-02,0,22,12,4
02fc9755-c5a1-4531-be05-d4881951e987,4539ff43-8eb1-470f-aef5-6008eae429a5,2026-07,1,21,12,8
131ee9a6-3d7e-4669-a81f-e3a21f97f441,4539ff43-8eb1-470f-aef5-6008eae429a5,2026-06,1,21,6,2
c241ce4f-7cbc-4076-ad65-a818507383ba,4539ff43-8eb1-470f-aef5-6008eae429a5,2026-05,1,21,15,7
a84735fb-bc6e-4113-b265-d343fb74962c,4539ff43-8eb1-470f-aef5-6008eae429a5,2026-04,0,22,7,8
284534f5-fe82-4992-ac5e-582fca86aec2,4539ff43-8eb1-470f-aef5-6008eae429a5,2026-03,0,22,11,1
9b96db60-da47-4c68-9535-62e95db05bf1,4539ff43-8eb1-470f-aef5-6008eae429a5,2026-02,1,21,7,6
30568f3c-f270-41ca-bb39-3c6d98bca0c5,8d09b0ad-4d02-4e87-bc0f-15a94bf8b13a,2026-07,6,16,0,9
4eda036b-8cbd-4f82-a46a-aa9763c3f97b,8d09b0ad-4d02-4e87-bc0f-15a94bf8b13a,2026-06,5,17,1,6
83ebce6e-840a-4bfc-bbb4-6e0ca6f5de7c,8d09b0ad-4d02-4e87-bc0f-15a94bf8b13a,2026-05,3,19,5,3
73c86781-675d-4390-bd6c-45b22c9f47e6,8d09b0ad-4d02-4e87-bc0f-15a94bf8b13a,2026-04,4,18,4,6
743456a4-0078-4cd8-a744-eb9ac3c3cf8c,8d09b0ad-4d02-4e87-bc0f-15a94bf8b13a,2026-03,3,19,0,7
a717be8a-c293-4751-948b-745111043ff9,8d09b0ad-4d02-4e87-bc0f-15a94bf8b13a,2026-02,2,20,3,10
b4238dc0-db10-44cb-8fe6-02f1f1a2c0fd,a38f45ea-ee5d-46e5-94ee-d34f79c06891,2026-07,1,21,6,2
9963e422-1bda-48e8-887a-cc5b94462152,a38f45ea-ee5d-46e5-94ee-d34f79c06891,2026-06,0,22,5,5
fb7eeba1-8f59-45b4-a014-3b0ca098cb4e,a38f45ea-ee5d-46e5-94ee-d34f79c06891,2026-05,1,21,7,8
a210122e-2dfd-4171-b339-6d5c05313143,a38f45ea-ee5d-46e5-94ee-d34f79c06891,2026-04,0,22,12,10
29c7cbba-16b6-4eca-aea3-881e1e6876a8,a38f45ea-ee5d-46e5-94ee-d34f79c06891,2026-03,0,22,15,8
074870d8-b1c5-4b4f-8276-bb74be44eae1,a38f45ea-ee5d-46e5-94ee-d34f79c06891,2026-02,1,21,8,8
a4701d56-3ed6-418c-b304-3c9414e2a4fc,0c960f5a-c1ac-47a1-bbaa-2d44ba05ec61,2026-07,0,22,14,3
407cfe83-b8ab-459c-b158-a94bd4de99fe,0c960f5a-c1ac-47a1-bbaa-2d44ba05ec61,2026-06,1,21,13,10
d8cca92a-94e2-4d16-aaef-a6fed397ae8d,0c960f5a-c1ac-47a1-bbaa-2d44ba05ec61,2026-05,0,22,9,2
39eb92a0-966c-47fe-a454-fccad0762e0f,0c960f5a-c1ac-47a1-bbaa-2d44ba05ec61,2026-04,1,21,12,8
95c8e475-946a-4a0d-92ac-07c2ed4dd418,0c960f5a-c1ac-47a1-bbaa-2d44ba05ec61,2026-03,0,22,7,9
6e37b874-0618-46c9-ba31-a92de2bd5417,0c960f5a-c1ac-47a1-bbaa-2d44ba05ec61,2026-02,0,22,12,5
e46495b4-72a8-4ca9-a11d-c576215d257f,395876ab-2b1f-4140-947a-8b2170e3411c,2026-07,1,21,8,1
acbcae4a-d227-4342-903a-37ecb244ab7b,395876ab-2b1f-4140-947a-8b2170e3411c,2026-06,1,21,6,3
97573d89-db5a-48f8-8608-149875d95472,395876ab-2b1f-4140-947a-8b2170e3411c,2026-05,0,22,9,4
2ef0304d-7bd0-410e-bb76-9e374107f3ce,395876ab-2b1f-4140-947a-8b2170e3411c,2026-04,0,22,7,9
2c3d7c04-a40a-47f0-8d79-465d0c27cd64,395876ab-2b1f-4140-947a-8b2170e3411c,2026-03,1,21,8,8
535f6e1b-2ac6-41ec-b9e0-4dae598bf11f,395876ab-2b1f-4140-947a-8b2170e3411c,2026-02,0,22,14,4
586ee738-8b34-48f7-99ca-1003734036ef,f485b527-f05f-4867-b308-cbb8ff448ae9,2026-07,0,22,15,8
d43f97a2-c446-4e8b-89b0-29c2d2de2f90,f485b527-f05f-4867-b308-cbb8ff448ae9,2026-06,1,21,14,8
5f9115e4-4661-4714-8bfd-cd8b4f00d4ba,f485b527-f05f-4867-b308-cbb8ff448ae9,2026-05,1,21,12,5
66273e06-820c-4a4c-9767-bad730bb3fa2,f485b527-f05f-4867-b308-cbb8ff448ae9,2026-04,0,22,15,6
f43b49a5-df07-4238-a116-a8db2ddcf59b,f485b527-f05f-4867-b308-cbb8ff448ae9,2026-03,1,21,5,7
18641204-86a9-405d-af04-eba2647350cd,f485b527-f05f-4867-b308-cbb8ff448ae9,2026-02,1,21,9,5
005ea403-a461-45c5-9a82-4a7a6fe2708a,0148c1af-b725-48f6-8cee-7de185653bcf,2026-07,1,21,9,2
2cc33b2e-ebf6-470e-824c-6e1fd837cfce,0148c1af-b725-48f6-8cee-7de185653bcf,2026-06,1,21,7,10
258d6c17-bdec-4d33-b05f-c9a38cdf1ca0,0148c1af-b725-48f6-8cee-7de185653bcf,2026-05,0,22,13,1
6a7ad352-bbb2-4727-8e14-29f1601d72ec,0148c1af-b725-48f6-8cee-7de185653bcf,2026-04,1,21,14,2
9649d6d8-d078-41b3-91b5-f1ca445ac774,0148c1af-b725-48f6-8cee-7de185653bcf,2026-03,1,21,13,1
5d11d5b8-0451-4cdf-b801-7d1a0f3e922e,0148c1af-b725-48f6-8cee-7de185653bcf,2026-02,1,21,11,7
b3f30671-c660-416d-a982-7c6437a51ebb,c564045b-b137-47d3-8574-1f0d7fa06604,2026-07,0,22,15,8
d91e5372-365a-4088-a0bd-717ec158d474,c564045b-b137-47d3-8574-1f0d7fa06604,2026-06,0,22,8,4
3ff6e5fd-39f0-4904-8ca7-8039ce45c63a,c564045b-b137-47d3-8574-1f0d7fa06604,2026-05,0,22,13,2
e64d9ce3-6413-49ec-9764-bd5bc441cb57,c564045b-b137-47d3-8574-1f0d7fa06604,2026-04,1,21,5,6
569aa930-40e4-48c6-bf14-6f934d0d1df6,c564045b-b137-47d3-8574-1f0d7fa06604,2026-03,1,21,15,1
da77aa76-ecb8-4c89-9fdb-af16bc42d129,c564045b-b137-47d3-8574-1f0d7fa06604,2026-02,0,22,8,6
ae4ee908-9a4d-4fd2-bfc4-32c8cee4cb8e,5246327d-4f18-4612-8b0d-c7d0f624b090,2026-07,1,21,9,0
996ffe72-7680-46a5-baf1-cb17bd0ac55e,5246327d-4f18-4612-8b0d-c7d0f624b090,2026-06,1,21,5,8
a39c39ee-6eec-4205-8ebd-0221390d68a0,5246327d-4f18-4612-8b0d-c7d0f624b090,2026-05,1,21,5,10
75554124-f208-4cfe-872d-2f341a8acf22,5246327d-4f18-4612-8b0d-c7d0f624b090,2026-04,0,22,10,1
12c7631c-dc8e-4572-a710-2a716adc9186,5246327d-4f18-4612-8b0d-c7d0f624b090,2026-03,0,22,12,4
