SurveyID,EmployeeID,SurveyDate,EngagementScore,JobSatisfaction,WorkLifeBalance
d3b27981-8e2b-4d16-8177-b5d7ee2bcbf3,5246327d-4f18-4612-8b0d-c7d0f624b090,2023-06-01,2,4,3
e3e01645-969c-469a-aa84-bd9d2f0520a5,5246327d-4f18-4612-8b0d-c7d0f624b090,2023-12-01,4,3,2
96aff4f0-5e3c-4e75-990b-367924e26f27,5246327d-4f18-4612-8b0d-c7d0f624b090,2024-06-01,4,4,1
16f29b0d-8732-474b-b078-84ffa1b14441,de805ca3-d313-488a-84d6-eade9deedf40,2023-06-01,4,2,2
7c34652a-0a56-44e0-a58d-f4b381270ce4,de805ca3-d313-488a-84d6-eade9deedf40,2023-12-01,2,2,2
7f074d10-805e-492f-95c4-1a801ccb6ae7,de805ca3-d313-488a-84d6-eade9deedf40,2024-06-01,4,2,4
8faf6679-0083-473a-9483-1f408061ba61,58f961f7-a9e9-4ed2-973b-55fa9f8464d6,2023-12-01,4,3,4
71b03eac-b31a-4601-96d2-10fab2c164e3,58f961f7-a9e9-4ed2-973b-55fa9f8464d6,2024-06-01,3,3,1
63af5103-1fe8-4625-b855-311b56190014,0fbcfd00-dbd8-4899-9926-85e23abfb5ab,2023-06-01,3,3,3
c4f4c5a6-59de-494d-99a6-966ff95af2cb,0fbcfd00-dbd8-4899-9926-85e23abfb5ab,2023-12-01,3,3,2
db6db24d-45d6-421a-8436-776f5c3c894b,0fbcfd00-dbd8-4899-9926-85e23abfb5ab,2024-06-01,3,3,5
d6f2282f-ce5d-4fd9-aca2-16212adf316f,9366bdd7-1827-4ab2-916d-a65852f3ebe3,2023-06-01,3,2,1
699296d8-e82f-4b9e-bad8-4da176c8ed13,9366bdd7-1827-4ab2-916d-a65852f3ebe3,2024-06-01,1,1,1
319f94e6-94a6-43af-9b1c-52dbf49120c0,4656f8ec-ecbf-4dc9-8533-ff6b0854b65d,2024-06-01,2,3,3
a5c7f331-bf23-4bd6-8d33-b7bd0669c4d4,14dc194c-c6fd-4333-88e2-f5d1bc353e54,2023-06-01,3,3,1
af339fe9-1d47-4287-812f-6b22e00f9e6d,14dc194c-c6fd-4333-88e2-f5d1bc353e54,2023-12-01,4,3,3
5ad12a81-b1f1-4683-a40b-53edd58e13ca,14dc194c-c6fd-4333-88e2-f5d1bc353e54,2024-06-01,2,3,1
a9de59c7-bd84-448c-8452-2b39b3e5fd08,555b0e4f-c9e5-47a3-8dcb-5a9a9c4354f1,2023-06-01,4,2,4
52873be9-c670-445b-926d-6e32ed272ea9,555b0e4f-c9e5-47a3-8dcb-5a9a9c4354f1,2023-12-01,3,3,2
6b2fde18-df58-4298-9a8b-02e9b5686f29,555b0e4f-c9e5-47a3-8dcb-5a9a9c4354f1,2024-06-01,4,2,4
06d425e7-e906-41f7-aeeb-ceac3274a12c,033f8ff3-b82a-45c9-905d-172af59fc7f9,2023-06-01,3,3,4
4c861be6-d55e-4856-8cdd-529fc44ce5b7,033f8ff3-b82a-45c9-905d-172af59fc7f9,2023-12-01,4,5,3
03502fdc-56b5-42ac-b430-f74f437f9dfc,033f8ff3-b82a-45c9-905d-172af59fc7f9,2024-06-01,3,4,5
85bd5094-6f70-44f2-9f42-24ce7fae6d9a,692909c0-619b-472a-8e83-d0d087d3ca74,2023-06-01,4,2,3
84e6e89e-0888-4d38-9636-44b990decf2a,692909c0-619b-472a-8e83-d0d087d3ca74,2023-12-01,4,4,1
a3e9bb71-d9ab-4421-9115-e053b1161319,692909c0-619b-472a-8e83-d0d087d3ca74,2024-06-01,3,3,4
383c7f51-397d-44a6-84e0-1c5d74d57a0e,67d755bf-a43f-4276-8a1f-7f16122bca42,2023-06-01,3,3,4
a5a53be8-e382-43f4-9a93-4beadb161a40,67d755bf-a43f-4276-8a1f-7f16122bca42,2023-12-01,4,2,4
706f7c71-67bd-40dc-8daa-873160f65995,db4394ce-6f13-48d7-9c8e-2ea258c2139b,2023-06-01,4,4,1
b1b0f524-d457-4bc9-b8f5-259a2d209d60,db4394ce-6f13-48d7-9c8e-2ea258c2139b,2023-12-01,3,2,3
f00fda43-43ae-4f38-9d60-93546f8425a1,db4394ce-6f13-48d7-9c8e-2ea258c2139b,2024-06-01,3,4,2
06a76bbe-a475-4e39-95a4-1ccb328d3dc0,457db891-2d80-485a-8738-8972bfef538e,2023-06-01,3,3,2
99de0cf6-beb1-4784-ae80-89c8437bad7d,457db891-2d80-485a-8738-8972bfef538e,2023-12-01,1,1,3
d3a80d03-6b05-44a2-a72c-fde1dda93ef5,e3b158c6-bbaf-4f54-aaa1-e033130068df,2023-06-01,3,4,1
035fefe8-466c-4221-a446-b92761fb4dca,e3b158c6-bbaf-4f54-aaa1-e033130068df,2023-12-01,2,4,1
526dee8e-0cb9-431d-afec-8b130b9b7a8e,e3b158c6-bbaf-4f54-aaa1-e033130068df,2024-06-01,3,4,4
ae15cdef-a2a1-43dd-b7c6-6dc00f514b64,da8611d8-60b3-475e-9467-e6e03c28c3d3,2023-06-01,2,3,1
dc95f00c-810e-429d-b2e5-c184c268568c,da8611d8-60b3-475e-9467-e6e03c28c3d3,2023-12-01,2,3,3
98c5807c-f3be-4131-aa0e-89474c4dffd5,da8611d8-60b3-475e-9467-e6e03c28c3d3,2024-06-01,2,4,2
4a64bc0b-744a-4e80-87ab-1dc5c6737b6b,da6918b9-e28a-4c9b-b4bf-be32befa86b5,2023-06-01,4,3,2
5dacf9f0-523f-4e19-88df-27284a733639,da6918b9-e28a-4c9b-b4bf-be32befa86b5,2023-12-01,2,3,2
c3feb88c-3a71-4e57-bbc7-d1f63b20d0d2,da6918b9-e28a-4c9b-b4bf-be32befa86b5,2024-06-01,3,3,2
521db174-c911-4a67-b131-8ef700ef70ea,82b76527-c935-4b6e-b277-9eb2318aa67e,2023-06-01,3,1,1
364aca01-ed32-410f-8c9d-d12770bd42ba,82b76527-c935-4b6e-b277-9eb2318aa67e,2023-12-01,2,3,2
2f50455e-b9af-4815-964a-805e8fbfd7c2,82b76527-c935-4b6e-b277-9eb2318aa67e,2024-06-01,3,2,1
d615c2cc-6ddf-4251-8387-90bf3966e96a,5599d60f-6518-4ae5-b5d8-bb3c47f1aba5,2023-06-01,2,3,4
f21c19e1-7856-4b57-84a0-efbf3dd6e7ab,5599d60f-6518-4ae5-b5d8-bb3c47f1aba5,2023-12-01,3,3,3
0ce01039-666f-4fc9-ae76-fa1ec7073ef3,ae5aa971-692a-42b8-a193-5408b3914ae9,2023-06-01,3,2,3
49c641ab-3df1-491d-9c7e-179abe269e78,ae5aa971-692a-42b8-a193-5408b3914ae9,2023-12-01,2,3,3
134fb48c-e43a-4ab7-8fa8-c49b5e1e2b9e,c822b7e5-cd0d-48f8-8286-4b09bd12b1b1,2023-06-01,4,3,4
53b173ed-ae2d-4dc4-972a-7893220c261d,c822b7e5-cd0d-48f8-8286-4b09bd12b1b1,2023-12-01,2,4,4
98b5b4ae-26e7-420b-b15d-f56d4d7ad21b,c822b7e5-cd0d-48f8-8286-4b09bd12b1b1,2024-06-01,2,2,2
a149ce0f-1238-49a0-a748-26e63fef3f57,4a92cb5c-6bb1-4cb3-8a41-599177ff596f,2023-06-01,2,2,1
81b9d61f-12e9-4c10-a671-bc6977848de4,4a92cb5c-6bb1-4cb3-8a41-599177ff596f,2023-12-01,2,4,1
6e591bed-d8ad-4bfd-afd7-7e611845cda7,4a92cb5c-6bb1-4cb3-8a41-599177ff596f,2024-06-01,2,2,1
8f56eef1-9e88-4646-9ac3-5123b8463516,1ed7b98c-7e1e-48dc-a3b8-05c2e927db93,2023-06-01,4,3,3
49badd41-e1a5-4acd-9ed9-7e2ffeb2a670,1ed7b98c-7e1e-48dc-a3b8-05c2e927db93,2023-12-01,3,4,1
1c6eeb62-4839-4395-800c-d298d51f2b3a,1ed7b98c-7e1e-48dc-a3b8-05c2e927db93,2024-06-01,2,4,1
d721f419-99ac-4356-83c3-9e138ce534a9,eaa88430-0dfe-4c8b-88e7-006d4c186a37,2023-06-01,2,4,2
f66323f1-e0d4-44ac-9414-5d874b1f3135,eaa88430-0dfe-4c8b-88e7-006d4c186a37,2023-12-01,2,2,4
3975806c-d2e3-4df3-8426-1acdc865b2b5,eaa88430-0dfe-4c8b-88e7-006d4c186a37,2024-06-01,4,2,1
9be9041f-a29f-4f5f-b285-32ae126f9b96,8ef1ecbd-3546-4c17-956b-cae06607d80a,2023-06-01,2,2,2
6c6cc397-d419-4b19-9608-991bc235349e,8ef1ecbd-3546-4c17-956b-cae06607d80a,2023-12-01,2,3,3
db5f1f67-8384-4d29-a8a8-bfd7d103cb43,8ef1ecbd-3546-4c17-956b-cae06607d80a,2024-06-01,2,2,3
e354898d-607a-48f9-9235-3260af960765,5fe2f125-6419-4f33-b6a6-2c2d8be35a3a,2023-12-01,3,2,3
d0a5a798-a657-4a1a-8e81-ed4287b835ae,5fe2f125-6419-4f33-b6a6-2c2d8be35a3a,2024-06-01,2,2,1
c17b9b38-bd9b-438b-9b64-21ee25d15d49,a929dc16-0c29-4b0d-9edd-93111b79ca8a,2023-06-01,4,3,4
96f6569f-2daa-496a-b18c-fce3b5c3565c,a929dc16-0c29-4b0d-9edd-93111b79ca8a,2023-12-01,4,2,1
36755615-1a71-4a74-91df-efac0c718e5e,a929dc16-0c29-4b0d-9edd-93111b79ca8a,2024-06-01,2,4,3
a8faf325-1935-40e0-a669-f1ab3350847d,4db19165-70b3-4e7b-9ea5-4c8d8ae7e64d,2023-06-01,1,3,2
e09f36fe-a277-4df5-bbf7-dd9312b984f3,4db19165-70b3-4e7b-9ea5-4c8d8ae7e64d,2023-12-01,3,2,1
40f98637-3d92-462d-b4e2-d83cc4a6a502,4db19165-70b3-4e7b-9ea5-4c8d8ae7e64d,2024-06-01,2,1,2
99980e88-587e-40d3-9957-2a37136dbdc5,8772a587-a814-4c40-9ffa-01f07a23e11a,2023-06-01,3,3,5
737bd534-4c45-458c-9016-c3f16166b488,8772a587-a814-4c40-9ffa-01f07a23e11a,2023-12-01,3,3,3
96cbdc73-0c72-445a-892b-b42811846aa9,8772a587-a814-4c40-9ffa-01f07a23e11a,2024-06-01,3,3,3
89add1b5-9512-452f-be3b-c0859cde0cb4,13e6bfc3-3929-4f23-a54f-3f2bb2966312,2023-06-01,3,1,1
88019ee2-596b-4a86-8e01-3f43dea37928,13e6bfc3-3929-4f23-a54f-3f2bb2966312,2023-12-01,3,3,2
d098e9ee-3c35-4646-89df-de98d2995be2,13e6bfc3-3929-4f23-a54f-3f2bb2966312,2024-06-01,2,2,1
1fc112d3-5b54-42b4-9ccf-17a41f45b782,765aa0f5-1df7-4d13-b9a2-99c6ac1da22f,2023-12-01,4,3,3
191efcdc-3bc7-4994-8b47-1e58b11fd465,765aa0f5-1df7-4d13-b9a2-99c6ac1da22f,2024-06-01,4,2,1
263bcf94-1ca9-4c84-89b1-097a9c34ee78,96e871d5-f00c-404a-ad65-75765d43993e,2023-12-01,2,3,4
13b37a46-bdea-4daa-98b9-d0e44700e9c8,96e871d5-f00c-404a-ad65-75765d43993e,2024-06-01,2,2,1
dca2d8b1-3204-47a2-9c1b-7876a6c1edbf,21873b7c-9ad6-416e-8e19-cf9163cac91b,2023-06-01,3,3,2
a53dc8c1-c118-4bce-88b1-1a4fd4e0d963,21873b7c-9ad6-416e-8e19-cf9163cac91b,2023-12-01,2,3,1
0e779d6a-cb81-4431-9fe8-5b014fadd216,21873b7c-9ad6-416e-8e19-cf9163cac91b,2024-06-01,2,3,1
e2d2b75c-2f07-4aa6-8ce2-4fd4939424d5,c3ba6d27-5250-4549-ad46-333b8f1907f5,2023-06-01,4,2,2
427e70ce-dcff-41fc-a079-236310ad0a39,53a3e6bb-b2fc-4d1f-acfa-a053b6109c6d,2023-06-01,3,4,2
a6227eda-5b4e-4516-81e0-adba0fbe1c2b,53a3e6bb-b2fc-4d1f-acfa-a053b6109c6d,2023-12-01,3,4,4
a7126acf-5d1d-44ea-9b59-cc031d6e3b89,9280ccaf-2cd7-4890-bdd7-4e459a68703d,2023-06-01,2,1,3
49ccda30-7f38-4281-92c8-88e07a480464,9280ccaf-2cd7-4890-bdd7-4e459a68703d,2023-12-01,1,1,3
b5685005-e98c-4f36-a122-d768d101e798,137b2a8e-ff95-441b-8784-ad3a73145ae4,2023-06-01,3,5,5
7abef741-d511-4f11-8bd2-6754dce8a92b,137b2a8e-ff95-441b-8784-ad3a73145ae4,2023-12-01,4,4,4
96d909ef-4776-4355-9b55-39e9fb5278d1,137b2a8e-ff95-441b-8784-ad3a73145ae4,2024-06-01,5,3,5
fd25c712-cd11-4d7f-a37e-cedb007a5a90,ac1ebae7-118f-489c-8554-56261ef5acce,2023-06-01,3,3,4
82d34b3a-54e2-4263-ada5-60cbe74e76d8,ac1ebae7-118f-489c-8554-56261ef5acce,2023-12-01,5,3,3
ddbec57c-0909-4a88-8875-abb25620272d,c3cb1bc2-b4bc-46a9-9d07-5af1a4286613,2023-06-01,3,2,4
5ef726fb-d124-41ac-8cdd-03f7cd7f0b9d,c3cb1bc2-b4bc-46a9-9d07-5af1a4286613,2023-12-01,2,3,4
91a1f89c-5143-4347-af85-9dacfb8d782a,f2074da0-31ad-4f44-9f4e-6758c09dea0d,2023-06-01,3,3,2
3831a050-448e-4d29-bebe-33e053e88452,f2074da0-31ad-4f44-9f4e-6758c09dea0d,2023-12-01,3,2,3
0a59482d-b242-4b6f-99ca-d472c98cdc60,f2074da0-31ad-4f44-9f4e-6758c09dea0d,2024-06-01,4,3,3
72af15a8-e7c4-4e5c-bf04-233ece175f73,a629701d-206c-49d4-ac22-4d735603870f,2023-06-01,2,4,3
f70b7132-e2c7-45c8-9a48-135cfb8b694e,a629701d-206c-49d4-ac22-4d735603870f,2023-12-01,4,3,1
5437b68a-d8fc-4a90-89fa-6461e147240e,5cb81f28-5cf3-4fb8-b33f-548cb308ab3a,2023-06-01,2,2,4
f97c6b74-7ddc-460c-8817-58188114ab2e,5cb81f28-5cf3-4fb8-b33f-548cb308ab3a,2023-12-01,4,4,1
8453e1e7-39f2-4306-acad-923b41092c85,5cb81f28-5cf3-4fb8-b33f-548cb308ab3a,2024-06-01,4,3,1
e1637bad-57a3-4ac9-a172-59e97bc6cae3,71bd1626-70a0-402f-b406-318f885ee411,2023-06-01,2,3,3
8f2c9f48-f392-438a-9143-6809905a1b25,71bd1626-70a0-402f-b406-318f885ee411,2023-12-01,3,2,4
925be0ca-ed6b-438e-a58c-ac77a618caac,71bd1626-70a0-402f-b406-318f885ee411,2024-06-01,4,4,1
b44feb86-5162-481e-987f-dd293f02092c,98172343-218d-4f1a-83d9-2dabdc2f94e3,2023-06-01,2,2,1
8899ceca-e065-4c2e-add3-6032a87e751b,98172343-218d-4f1a-83d9-2dabdc2f94e3,2023-12-01,3,1,2
fcaf2d7e-56bf-40c1-91da-b73f6793a1eb,98172343-218d-4f1a-83d9-2dabdc2f94e3,2024-06-01,1,1,1
741978f2-2ccc-4b61-ba2d-f963687facab,2c4cc94a-3a1f-4bf3-9849-4d4d083654aa,2023-06-01,3,1,1
e6a22b18-e472-408a-927f-3f9258233bcd,2c4cc94a-3a1f-4bf3-9849-4d4d083654aa,2023-12-01,1,3,1
5cba1c7e-08ab-4cfe-ba85-b33b5cb098a1,2c4cc94a-3a1f-4bf3-9849-4d4d083654aa,2024-06-01,2,3,3
9e1e0bbc-19ad-41a7-8ecc-f96530fca631,21b9eb5c-afbd-4713-be14-4360e5e82d55,2023-06-01,4,3,1
fd82f8c3-701f-4307-a2b2-633a5eb7eebf,21b9eb5c-afbd-4713-be14-4360e5e82d55,2023-12-01,2,2,3
0fe5fd5b-f238-4264-a8dd-5633fe36eda4,21b9eb5c-afbd-4713-be14-4360e5e82d55,2024-06-01,2,3,3
58746934-662f-40c3-9e06-630b8c3f9a10,129d76ed-d875-438d-8aeb-ad71031e3de2,2023-06-01,3,4,3
ebdbdaf7-eaba-4a90-bcac-ed0862f4585e,129d76ed-d875-438d-8aeb-ad71031e3de2,2023-12-01,3,5,4
9190fb5b-5458-4315-b7ec-5dce0f005377,13c053c2-dfe2-4050-a08d-9695b43faefd,2023-06-01,2,2,3
d7331eb1-20c4-49e6-853e-c468ced045b0,13c053c2-dfe2-4050-a08d-9695b43faefd,2023-12-01,3,2,1
e49baf4d-1b2f-4946-b797-09bc96d322df,13c053c2-dfe2-4050-a08d-9695b43faefd,2024-06-01,4,4,2
17b46a56-c9a5-4c37-8d7f-760b6b293830,24fa7844-f037-4700-ab8d-0966b364447a,2023-06-01,4,2,1
c9f1fc69-3728-436c-bc85-c54ba30d2a43,24fa7844-f037-4700-ab8d-0966b364447a,2023-12-01,3,4,3
751bd83f-35ab-4c57-890f-c879a518a289,24fa7844-f037-4700-ab8d-0966b364447a,2024-06-01,4,4,3
0df6af09-f2d8-491b-9494-798d3b609920,44bd5790-7b96-4d36-bd8a-b546853f6215,2023-06-01,4,2,2
572faf96-796f-4b4c-9541-e3aa90a4ca35,44bd5790-7b96-4d36-bd8a-b546853f6215,2023-12-01,3,3,1
00e8fffb-353d-4c05-85ab-344f9326a2a2,5ae2f0cb-3910-4e07-8272-5fcf199e2b8c,2023-12-01,3,3,1
b558f628-51e6-4750-ab0a-b0404d57ed89,5ae2f0cb-3910-4e07-8272-5fcf199e2b8c,2024-06-01,1,3,1
78c23748-8a12-4aaf-bfa2-b09f3335149a,44da7025-7d88-4073-930e-4076ced86310,2023-06-01,2,2,4
2aabee97-22db-4e76-94e6-25bd0a52e280,44da7025-7d88-4073-930e-4076ced86310,2023-12-01,4,2,3
54cf69fe-5d8b-4307-8e66-ffc0f97a1e30,44da7025-7d88-4073-930e-4076ced86310,2024-06-01,4,4,1
ae690337-0dd6-4312-af59-49efbfc64726,7f68e163-f283-4265-82c1-9b29c3e5af07,2023-06-01,4,2,4
79e9bcb6-d8e2-44ce-85ca-5d78323d36f9,7f68e163-f283-4265-82c1-9b29c3e5af07,2024-06-01,3,3,2
3a0b86d3-343e-4bfd-9e62-bb0309098852,194c2d4d-cbaf-4d32-9d95-35974370aa55,2023-06-01,4,4,4
8b80fc41-3f9c-44c4-a8db-3c5b1f0fdc6e,194c2d4d-cbaf-4d32-9d95-35974370aa55,2023-12-01,4,3,1
276c8891-8212-4aa9-b074-0794b8bacdfa,28eb26fa-ab54-4970-9074-337df40283f7,2023-06-01,3,3,3
c033f74e-fd91-44bc-9b8e-ce0f6d9c32bf,28eb26fa-ab54-4970-9074-337df40283f7,2023-12-01,4,4,4
04da5acc-928a-4fe7-abb3-7907784ae759,28eb26fa-ab54-4970-9074-337df40283f7,2024-06-01,3,4,4
7f2b862c-243f-439b-a59a-a617a685c667,39b89e8b-c52e-4a98-859d-1d5d3c304b5c,2023-06-01,2,2,3
d4c2c791-e7a4-496b-8c1d-c03dffc809df,39b89e8b-c52e-4a98-859d-1d5d3c304b5c,2023-12-01,3,1,1
d38aaee9-377e-4c00-9fcf-055ff96deb53,e7268767-badc-4731-83f1-3df575365ff3,2024-06-01,4,3,4
82749f68-1cc8-4aeb-a3b9-e5a3c2382552,4746108b-2b48-4072-8347-d981b2a167dd,2023-06-01,2,3,2
58add752-9661-4c6b-a11b-bfcdf62e4de9,4746108b-2b48-4072-8347-d981b2a167dd,2023-12-01,4,3,1
5fffe3b8-3064-4b00-b8a6-5b88edb5a7ce,4746108b-2b48-4072-8347-d981b2a167dd,2024-06-01,2,4,3
9d8af3ea-0c1c-431f-8d25-02ee4a9766c7,de1b3959-8cfe-44d1-b188-e385a3913aa5,2023-06-01,3,4,1
e421aef8-a160-4d32-b098-9f5004d40c2e,de1b3959-8cfe-44d1-b188-e385a3913aa5,2023-12-01,3,3,3
8d7e377f-5018-43c4-9e94-fbb0c6e59e55,de1b3959-8cfe-44d1-b188-e385a3913aa5,2024-06-01,4,2,3
6c31d9a6-cac5-48e4-9300-2e0201d8929e,974fa9da-cf65-4282-89de-2802d4861605,2023-06-01,5,3,4
1023f1f9-ca7e-43a2-82d9-8bf4f5d928a3,974fa9da-cf65-4282-89de-2802d4861605,2023-12-01,5,3,4
5909c176-f665-40a8-8c50-70e7daebb0f2,974fa9da-cf65-4282-89de-2802d4861605,2024-06-01,4,3,2
c08aa5a5-050a-4ef2-a57f-fe21f5b7d7af,79ea5c3b-a456-4646-96ad-38b62deaa860,2023-06-01,2,1,3
3ebea3d6-6540-4e98-989f-17f94f15e39d,79ea5c3b-a456-4646-96ad-38b62deaa860,2023-12-01,2,3,1
39b2d0ce-5e54-4c65-b123-a470f899f2fa,bfa0e697-2948-40b9-949d-992a5c256b49,2023-06-01,3,4,3
18514d96-38c6-453d-b249-e8e2b2e5be69,bfa0e697-2948-40b9-949d-992a5c256b49,2024-06-01,4,3,3
a47cbff3-d4b5-46ee-97ec-2a9cc3017214,3aa1a160-24f4-4554-81ad-4eb18e14b727,2023-06-01,5,5,2
bbd660f2-c9f1-43ed-bd81-f46d01999df2,3aa1a160-24f4-4554-81ad-4eb18e14b727,2023-12-01,5,4,4
379640fe-684e-4cb1-9efa-27b5c3eda4ad,e498117e-3130-43f1-a8b2-9952445d9e23,2023-06-01,4,2,2
01c25784-ff07-42d6-83c6-4d4be76256c2,e498117e-3130-43f1-a8b2-9952445d9e23,2023-12-01,3,4,4
1dd799b4-844e-4efb-8f12-69614fb460e3,e498117e-3130-43f1-a8b2-9952445d9e23,2024-06-01,3,2,2
2517b238-9f38-46ca-898f-a30aa4b84fb5,91f44267-9ca9-4728-bbb6-47cdf75e54b0,2023-12-01,4,4,4
2828b6a2-7aa2-4a03-bd34-5abf12969647,91f44267-9ca9-4728-bbb6-47cdf75e54b0,2024-06-01,2,3,2
cab96083-8398-4fec-844e-bb6c006531fb,da8ce03c-ee82-407f-8ea5-486bd9a0fbb8,2023-06-01,3,2,3
0614a998-395f-4c9f-8c69-0ae832e6f51f,da8ce03c-ee82-407f-8ea5-486bd9a0fbb8,2023-12-01,3,4,4
ca9ba4b0-7b02-49bf-bb62-7a637490427c,da8ce03c-ee82-407f-8ea5-486bd9a0fbb8,2024-06-01,2,2,2
6d0a86d2-0b59-4fab-bdca-2089a7ee2596,78f2b6f3-a1fd-4525-97e3-0357c4efec81,2023-06-01,3,4,3
099c2445-89ce-4462-a3f1-ab98a73f0c03,78f2b6f3-a1fd-4525-97e3-0357c4efec81,2023-12-01,4,4,3
8ebc234c-0a8e-47d6-a8c4-b13fef6bc64d,78f2b6f3-a1fd-4525-97e3-0357c4efec81,2024-06-01,4,2,3
6016057d-7ca5-41cb-8eff-d14c9f423484,93668de2-9fd6-475a-8b3f-1d572df1be43,2023-06-01,3,3,2
b61909b4-5ac4-483e-aaaf-68b43ee0e2c3,93668de2-9fd6-475a-8b3f-1d572df1be43,2023-12-01,3,4,2
2488645f-80d7-42df-9884-65140dfbad78,93668de2-9fd6-475a-8b3f-1d572df1be43,2024-06-01,2,4,2
9241fb02-51e4-44dc-8e18-1f6df323aa2e,a5080b8f-0251-40fc-85c6-dc3e103fe8f2,2024-06-01,2,2,1
6f6fcd32-60e9-4ef0-98f4-20f479a620b8,2e080dee-650a-496c-8bc4-4078018afc15,2023-06-01,4,2,2
29da0c96-4176-44c0-ac42-96076ecfdba1,2e080dee-650a-496c-8bc4-4078018afc15,2023-12-01,2,4,3
f8bcf7a9-52d2-4fc1-9279-9bab325f6254,2e080dee-650a-496c-8bc4-4078018afc15,2024-06-01,3,4,2
6a4a1237-cc67-42d4-a6fa-94ce7c58eca5,2f47c07c-47e8-496e-9ec4-329b6d3edd9c,2023-06-01,3,4,2
81c0c083-33cf-43ee-833d-b3c30d72631b,2f47c07c-47e8-496e-9ec4-329b6d3edd9c,2024-06-01,5,4,2
38e128dd-41c7-4dbe-bbf0-4eae9d8a66c3,cebbe511-4c2c-4c7d-a230-f44666ef9523,2023-06-01,4,3,4
2404fdc8-09ce-491e-81b5-5b4770bcd0e6,cebbe511-4c2c-4c7d-a230-f44666ef9523,2023-12-01,2,4,4
299287aa-d00d-42a3-9648-ad77453e702d,cebbe511-4c2c-4c7d-a230-f44666ef9523,2024-06-01,3,3,3
b4a3a469-c887-4097-8268-69b21d2e1287,10bb8735-74e2-4e89-b08a-ddcb9ba0953c,2023-06-01,1,1,1
4fc8a92c-c9b4-4830-a2ea-b81c1fc55473,10bb8735-74e2-4e89-b08a-ddcb9ba0953c,2023-12-01,3,3,2
bfbc02a9-a521-46d5-9b65-f4972da5afd6,10bb8735-74e2-4e89-b08a-ddcb9ba0953c,2024-06-01,1,1,3
44177709-45dd-4280-9544-6e926a542c81,ab408c82-656d-4f9f-9ac3-cd515aabd147,2023-06-01,2,4,1
6868930c-0afd-4f9b-a260-a4c8e1893058,ab408c82-656d-4f9f-9ac3-cd515aabd147,2024-06-01,3,3,3
9dc81c02-8234-4633-8faa-1febcc661ac6,a2f7537c-c53c-43be-8c4d-6ea8415028a4,2023-06-01,3,2,1
37288a3f-b538-48b2-945f-04d85ccfae54,a2f7537c-c53c-43be-8c4d-6ea8415028a4,2023-12-01,1,1,1
01624453-f833-4282-a0b3-413f929a4b0b,a2f7537c-c53c-43be-8c4d-6ea8415028a4,2024-06-01,3,3,3
29c4025a-67ba-4b21-95eb-e488a835e3e6,bb8eaeac-7bbd-45f8-a33b-04452a86fbf0,2023-06-01,2,2,1
b05c2e66-d380-4d7c-9f30-b0dd639c2ae6,bb8eaeac-7bbd-45f8-a33b-04452a86fbf0,2023-12-01,3,1,3
afac4843-8d8d-45d3-a6f3-342139702af3,bb8eaeac-7bbd-45f8-a33b-04452a86fbf0,2024-06-01,1,2,1
8faffee2-457f-4cf9-8e0e-c59d5938db94,84e38148-bef9-4992-af6d-2a0e2aa13272,2023-06-01,3,4,4
5d72c676-47bc-4bdc-a4d0-b94710a2d1ab,84e38148-bef9-4992-af6d-2a0e2aa13272,2023-12-01,4,3,3
a2fe1c00-8fe1-412b-959b-e49676047a73,84e38148-bef9-4992-af6d-2a0e2aa13272,2024-06-01,3,3,2
939babbf-bcef-406b-b707-188fca71efeb,90479ef5-ca18-4bb8-8a7c-a99969de5449,2023-06-01,3,1,3
0a5b9634-51c1-4aa3-92c5-051b266b123c,90479ef5-ca18-4bb8-8a7c-a99969de5449,2023-12-01,3,2,3
73b9fcb8-8376-408c-a64c-000eb9ea56ee,90479ef5-ca18-4bb8-8a7c-a99969de5449,2024-06-01,2,1,1
be4d52bb-342f-4ced-8f35-fe36c5bff228,9fc11c19-4fd2-4cb8-a8c9-410fcc79c098,2023-12-01,4,5,5
5fd9c147-23e7-4a07-8632-4290a0f9313d,9fc11c19-4fd2-4cb8-a8c9-410fcc79c098,2024-06-01,3,3,2
f68ff481-9e67-45d6-8152-25f14668fd4d,c5de4998-f45c-4402-abcc-2e6b450bd821,2023-06-01,5,4,5
de0c57e0-57d3-4786-b5a1-05afc1748a3a,c5de4998-f45c-4402-abcc-2e6b450bd821,2023-12-01,5,3,3
b28ca786-2f8a-4e33-aded-579bd4880e75,c5de4998-f45c-4402-abcc-2e6b450bd821,2024-06-01,4,3,4
005450c7-9ea0-40d2-b1e9-f8348f88874d,1f8a89c4-860c-4d16-9fc1-2c1b4689ba23,2023-12-01,3,4,4
6653b42e-026d-4b2a-8c18-29d324808103,1f8a89c4-860c-4d16-9fc1-2c1b4689ba23,2024-06-01,5,3,4
4d296a46-9b7d-4a4d-9621-13ec88ade8f6,ece3a728-1821-4f16-af15-4fc1f10e243c,2023-06-01,4,3,3
f9cfca55-9e49-495a-8133-373b9b26f4b4,ece3a728-1821-4f16-af15-4fc1f10e243c,2023-12-01,4,3,4
14c6412d-5e29-493c-a63f-8ca5a35825d1,ece3a728-1821-4f16-af15-4fc1f10e243c,2024-06-01,4,4,2
